,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,8.94968550423109,15.9683589419297,26.7367809600126,37.5442136479417,41.9694563382684,48.5044676260035,70.8599757671717,50.2528999744155,47.8354098582235,65.5813384695344,66.3067464129461,34.4865005768572,22.0025552278385,14.5898682319851,16.078439701933,7.0454743664628,5.47910361062704,3.77915300955314,4.7475296514238,4.39830659837708,1.82713626219083,1.06596767990783,0.372186956430791,-0.04752015781911
1,8.92066081924981,15.6242913989551,20.9868972164429,30.6616591924643,37.6514431083671,43.0931129529777,49.0260044314216,48.8949605049954,51.5273922677003,57.7766943268471,47.5061265931958,54.8358008660098,39.2035670208264,16.9228717027826,10.6485129635977,12.3609050140715,14.2399017814186,22.3915838389885,1.29349591533636,0.981549903374413,0.978233578075244,0.96420975395473,0.955138373311063,0.643503558492673
2,9.79183260361304,10.7736386734055,14.4204733607843,20.1055077388969,24.9199817851517,33.5382664677837,33.0632644161996,44.0890725391853,59.8807023980202,70.5800592465296,58.4939602974234,38.9126443550866,46.0788999003976,26.5193420127407,15.5989000291244,24.0444397244602,19.3382796622851,2.27638135970946,1.95981823769733,2.10386325347442,2.14526373716553,2.35150634542883,1.84621325854304,1.16678911807631
3,5.36323979719086,9.6894625815203,12.8628753393159,14.1992948987161,19.1722928342594,24.9631245866661,34.3998352296406,53.5998944439885,56.394618574318,59.6267565180033,49.722545380235,26.7247546546822,20.1513248405798,20.0593977836456,19.4889737413331,17.9964117392445,4.88287949075661,2.65445177651089,11.8045315066994,19.9314626104838,6.5228047648241,22.072852956936,14.9638905113835,0.075951894778678
4,2.8370163692272,5.90585884136187,2.7863810218015,8.87761456286778,15.6489715529767,19.3669954028426,29.3911059405829,46.8922604594583,37.3517991989972,34.1982811748255,22.107055679187,17.0904064710984,12.205869622235,15.4341618514782,15.2627910232336,22.2720963649149,14.4671851140278,9.38803902354253,5.76591345372511,5.23118536504519,4.71641959158191,5.55471775835075,10.047918567399,15.0343427126929
5,2.13328731348687,3.35120705551828,7.98730431508469,8.39605387862024,9.70616488943169,16.8336157278457,20.8248075935965,24.5572939043012,27.2375895254968,31.99904742136,20.1204303982004,15.0663409877533,17.9464721604065,26.5209156983994,45.139580125219,26.1524705094848,18.169008690671,9.79020420904596,5.56351623808673,2.6718643347799,0.95953825681327,0.868435051675782,1.89424317466141,1.6954477360971
6,7.02840518704815,2.13663067142312,6.10514408556473,10.5852211929438,13.8864532697423,20.2294684707734,33.6832128932806,41.9100489001096,36.960501777235,34.4303434914903,19.9193429781921,17.8791351487036,27.93689810144,28.7311942150157,39.3975261918899,39.8956025301261,35.108701773695,31.6730981815724,24.9774293571221,10.4559376060991,4.72216402696184,2.37204149509792,0.011942668282189,0.206715743775655
7,17.1666996529202,8.62404520886735,2.13663067142312,3.50390283697872,5.53667025492742,18.0800584419868,25.6492772792294,29.2355717322289,31.6271394803619,26.0261315491793,24.0696991492765,24.3121915584154,23.6333795140883,23.8520992934505,21.9398491643214,14.8810676604379,12.8529150998196,10.0460134101189,11.8696930347514,12.8808102067514,37.7908864613152,4.08813283322955,0.556669900928603,0
8,8.26035325863958,20.2928760955861,7.12548131771233,5.49470530402867,13.4342004695312,19.3966476311847,26.2037391929792,36.8300371216034,32.9294206809328,32.7570554378241,35.7316753315923,38.3705434364596,36.7121555148993,35.5703162335813,19.0494970803143,13.6681357617652,4.71010875809169,2.23472181324631,2.23472213506342,8.93021878736095,0,0,0.030409708578518,0.024883748396949
9,4.12794804584607,22.2715267486335,15.0491108997845,4.49423062379419,10.9055579423658,19.896706362807,27.2733530607221,38.979131769624,46.7516907466318,49.2958480765796,65.9036383033159,73.3499069144015,76.0466055535978,73.4919248042145,25.5343370808936,8.34627199016527,2.23472181324631,2.23472181324631,2.23472213506342,2.43090377507559,0,0,0,0
